match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
8,11/21/20,A,Philipp Klement,VfB Stuttgart,TSG Hoffenheim,11,3:3,,,15'
10,12/6/20,A,Philipp Klement,VfB Stuttgart,Werder Bremen,17,1:2,,,31'
12,12/15/20,H,Philipp Klement,VfB Stuttgart,Union Berlin,7,2:2,,1,10'
13,12/20/20,A,Philipp Klement,VfB Stuttgart,VfL Wolfsburg,4,1:0,,,9'
15,1/10/21,A,Philipp Klement,VfB Stuttgart,FC Augsburg,13,1:4,,,1'
16,1/16/21,H,Philipp Klement,VfB Stuttgart,Bor. M'gladbach,8,2:2,,,16'
17,1/20/21,A,Philipp Klement,VfB Stuttgart,Arm. Bielefeld,15,3:0,,,33'
18,1/23/21,A,Philipp Klement,VfB Stuttgart,SC Freiburg,10,2:1,,,6'
20,2/6/21,A,Philipp Klement,VfB Stuttgart,Bay. Leverkusen,6,5:2,,,28'
23,2/27/21,H,Philipp Klement,VfB Stuttgart,FC Schalke 04,18,5:1,1,,28'
28,4/10/21,H,Philipp Klement,VfB Stuttgart,Bor. Dortmund,3,2:3,,,4'
32,5/7/21,H,Philipp Klement,VfB Stuttgart,FC Augsburg,13,2:1,,,85'
34,5/22/21,H,Philipp Klement,VfB Stuttgart,Arm. Bielefeld,15,0:2,,,59'
1,9/20/20,A,Levin Öztunali,1.FSV Mainz 05,RB Leipzig,2,3:1,,,22'
2,9/26/20,H,Levin Öztunali,1.FSV Mainz 05,VfB Stuttgart,9,1:4,,,21'
4,10/17/20,H,Levin Öztunali,1.FSV Mainz 05,Bay. Leverkusen,6,0:1,,,69'
5,10/24/20,H,Levin Öztunali,1.FSV Mainz 05,Bor. M'gladbach,8,2:3,,1,65'
6,10/31/20,A,Levin Öztunali,1.FSV Mainz 05,FC Augsburg,13,3:1,,1,83'
7,11/7/20,H,Levin Öztunali,1.FSV Mainz 05,FC Schalke 04,18,2:2,,,45'
8,11/22/20,A,Levin Öztunali,1.FSV Mainz 05,SC Freiburg,10,1:3,,,90'
9,11/29/20,H,Levin Öztunali,1.FSV Mainz 05,TSG Hoffenheim,11,1:1,,,70'
15,1/9/21,H,Levin Öztunali,1.FSV Mainz 05,E. Frankfurt,5,0:2,,,13'
16,1/16/21,A,Levin Öztunali,1.FSV Mainz 05,Bor. Dortmund,3,1:1,1,,90'
17,1/19/21,H,Levin Öztunali,1.FSV Mainz 05,VfL Wolfsburg,4,0:2,,,62'
18,1/23/21,H,Levin Öztunali,1.FSV Mainz 05,RB Leipzig,2,3:2,,,24'
19,1/29/21,A,Levin Öztunali,1.FSV Mainz 05,VfB Stuttgart,9,2:0,,,28'
23,2/28/21,H,Levin Öztunali,1.FSV Mainz 05,FC Augsburg,13,0:1,,,6'
31,4/24/21,H,Levin Öztunali,1.FSV Mainz 05,FC Bayern,1,2:1,,,45'
32,5/9/21,A,Levin Öztunali,1.FSV Mainz 05,E. Frankfurt,5,1:1,,,13'
34,5/22/21,A,Levin Öztunali,1.FSV Mainz 05,VfL Wolfsburg,4,2:3,,,9'
1,9/18/20,A,Gonçalo Paciência,FC Schalke 04,FC Bayern,1,8:0,,,79'
2,9/26/20,H,Gonçalo Paciência,FC Schalke 04,Werder Bremen,17,1:3,,1,90'
3,10/3/20,A,Gonçalo Paciência,FC Schalke 04,RB Leipzig,2,4:0,,,45'
4,10/18/20,H,Gonçalo Paciência,FC Schalke 04,Union Berlin,7,1:1,1,,33'
5,10/24/20,A,Gonçalo Paciência,FC Schalke 04,Bor. Dortmund,3,3:0,,,56'
6,10/30/20,H,Gonçalo Paciência,FC Schalke 04,VfB Stuttgart,9,1:1,,,90'
7,11/7/20,A,Gonçalo Paciência,FC Schalke 04,1.FSV Mainz 05,12,2:2,,,90'
8,11/21/20,H,Gonçalo Paciência,FC Schalke 04,VfL Wolfsburg,4,0:2,,,77'
27,4/3/21,A,Gonçalo Paciência,FC Schalke 04,Bay. Leverkusen,6,2:1,,,16'
28,4/11/21,H,Gonçalo Paciência,FC Schalke 04,FC Augsburg,13,1:0,,,6'
29,4/17/21,A,Gonçalo Paciência,FC Schalke 04,SC Freiburg,10,4:0,,,4'
30,4/20/21,A,Gonçalo Paciência,FC Schalke 04,Arm. Bielefeld,15,1:0,,,53'
31,5/12/21,H,Gonçalo Paciência,FC Schalke 04,Hertha BSC,14,1:2,,,1'
33,5/15/21,H,Gonçalo Paciência,FC Schalke 04,E. Frankfurt,5,4:3,,1,35'
34,5/22/21,A,Gonçalo Paciência,FC Schalke 04,1. FC Köln,16,1:0,,,72'
1,9/20/20,A,Lars Bender,Bayer 04 Leverkusen,VfL Wolfsburg,4,0:0,,,90'
2,9/26/20,H,Lars Bender,Bayer 04 Leverkusen,RB Leipzig,2,1:1,,1,90'
4,10/17/20,A,Lars Bender,Bayer 04 Leverkusen,1.FSV Mainz 05,12,0:1,,,90'
5,10/26/20,H,Lars Bender,Bayer 04 Leverkusen,FC Augsburg,13,3:1,,,36'
6,11/1/20,A,Lars Bender,Bayer 04 Leverkusen,SC Freiburg,10,2:4,,1,90'
7,11/8/20,H,Lars Bender,Bayer 04 Leverkusen,Bor. M'gladbach,8,4:3,,,85'
8,11/21/20,A,Lars Bender,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,,,45'
9,11/29/20,H,Lars Bender,Bayer 04 Leverkusen,Hertha BSC,14,0:0,,,90'
10,12/6/20,A,Lars Bender,Bayer 04 Leverkusen,FC Schalke 04,18,0:3,,,83'
11,12/13/20,H,Lars Bender,Bayer 04 Leverkusen,TSG Hoffenheim,11,4:1,,,75'
15,1/9/21,H,Lars Bender,Bayer 04 Leverkusen,Werder Bremen,17,1:1,,,29'
17,1/19/21,H,Lars Bender,Bayer 04 Leverkusen,Bor. Dortmund,3,2:1,,,90'
18,1/23/21,H,Lars Bender,Bayer 04 Leverkusen,VfL Wolfsburg,4,0:1,,,45'
34,5/22/21,A,Lars Bender,Bayer 04 Leverkusen,Bor. Dortmund,3,3:1,1,,1'
22,2/19/21,H,Masaya Okugawa,Arminia Bielefeld,VfL Wolfsburg,4,0:3,,,30'
23,2/27/21,A,Masaya Okugawa,Arminia Bielefeld,Bor. Dortmund,3,3:0,,,15'
24,3/7/21,H,Masaya Okugawa,Arminia Bielefeld,Union Berlin,7,0:0,,,90'
25,3/14/21,A,Masaya Okugawa,Arminia Bielefeld,Bay. Leverkusen,6,1:2,1,,81'
26,3/19/21,H,Masaya Okugawa,Arminia Bielefeld,RB Leipzig,2,0:1,,,84'
27,4/3/21,A,Masaya Okugawa,Arminia Bielefeld,1.FSV Mainz 05,12,1:1,,,71'
28,4/9/21,H,Masaya Okugawa,Arminia Bielefeld,SC Freiburg,10,1:0,,1,90'
29,4/17/21,A,Masaya Okugawa,Arminia Bielefeld,FC Augsburg,13,0:0,,,88'
30,4/20/21,H,Masaya Okugawa,Arminia Bielefeld,FC Schalke 04,18,1:0,,,85'
31,4/25/21,A,Masaya Okugawa,Arminia Bielefeld,Bor. M'gladbach,8,5:0,,,45'
32,5/9/21,A,Masaya Okugawa,Arminia Bielefeld,Hertha BSC,14,0:0,,,74'
33,5/15/21,H,Masaya Okugawa,Arminia Bielefeld,TSG Hoffenheim,11,1:1,,,79'
34,5/22/21,A,Masaya Okugawa,Arminia Bielefeld,VfB Stuttgart,9,0:2,,1,88'
20,2/5/21,H,Nemanja Radonjic,Hertha BSC,FC Bayern,1,0:1,,,27'
21,2/13/21,A,Nemanja Radonjic,Hertha BSC,VfB Stuttgart,9,1:1,,,32'
22,2/21/21,H,Nemanja Radonjic,Hertha BSC,RB Leipzig,2,0:3,,,30'
23,2/27/21,A,Nemanja Radonjic,Hertha BSC,VfL Wolfsburg,4,2:0,,,45'
26,3/21/21,H,Nemanja Radonjic,Hertha BSC,Bay. Leverkusen,6,3:0,,,17'
28,4/10/21,H,Nemanja Radonjic,Hertha BSC,Bor. M'gladbach,8,2:2,,,45'
29,5/3/21,A,Nemanja Radonjic,Hertha BSC,1.FSV Mainz 05,12,1:1,,,19'
30,5/6/21,H,Nemanja Radonjic,Hertha BSC,SC Freiburg,10,3:0,1,1,90'
32,5/9/21,H,Nemanja Radonjic,Hertha BSC,Arm. Bielefeld,15,0:0,,,45'
31,5/12/21,A,Nemanja Radonjic,Hertha BSC,FC Schalke 04,18,1:2,,1,89'
33,5/15/21,H,Nemanja Radonjic,Hertha BSC,1. FC Köln,16,0:0,,,79'
34,5/22/21,A,Nemanja Radonjic,Hertha BSC,TSG Hoffenheim,11,2:1,,,90'
20,2/6/21,H,Demarai Gray,Bayer 04 Leverkusen,VfB Stuttgart,9,5:2,1,,16'
21,2/13/21,H,Demarai Gray,Bayer 04 Leverkusen,1.FSV Mainz 05,12,2:2,,1,18'
22,2/21/21,A,Demarai Gray,Bayer 04 Leverkusen,FC Augsburg,13,1:1,,1,16'
23,2/28/21,H,Demarai Gray,Bayer 04 Leverkusen,SC Freiburg,10,1:2,,,67'
24,3/6/21,A,Demarai Gray,Bayer 04 Leverkusen,Bor. M'gladbach,8,0:1,,,90'
25,3/14/21,H,Demarai Gray,Bayer 04 Leverkusen,Arm. Bielefeld,15,1:2,,,45'
26,3/21/21,A,Demarai Gray,Bayer 04 Leverkusen,Hertha BSC,14,3:0,,,45'
32,5/8/21,A,Demarai Gray,Bayer 04 Leverkusen,Werder Bremen,17,0:0,,,45'
33,5/15/21,H,Demarai Gray,Bayer 04 Leverkusen,Union Berlin,7,1:1,,,6'
34,5/22/21,A,Demarai Gray,Bayer 04 Leverkusen,Bor. Dortmund,3,3:1,,,90'
1,9/19/20,A,Amos Pieper,Arminia Bielefeld,E. Frankfurt,5,1:1,,,90'
2,9/26/20,H,Amos Pieper,Arminia Bielefeld,1. FC Köln,16,1:0,,,90'
3,10/3/20,A,Amos Pieper,Arminia Bielefeld,Werder Bremen,17,1:0,,,90'
4,10/17/20,H,Amos Pieper,Arminia Bielefeld,FC Bayern,1,1:4,,,90'
5,10/25/20,A,Amos Pieper,Arminia Bielefeld,VfL Wolfsburg,4,2:1,,,90'
6,10/31/20,H,Amos Pieper,Arminia Bielefeld,Bor. Dortmund,3,0:2,,,90'
7,11/7/20,A,Amos Pieper,Arminia Bielefeld,Union Berlin,7,5:0,,,90'
8,11/21/20,H,Amos Pieper,Arminia Bielefeld,Bay. Leverkusen,6,1:2,,,90'
9,11/28/20,A,Amos Pieper,Arminia Bielefeld,RB Leipzig,2,2:1,,,75'
13,12/19/20,A,Amos Pieper,Arminia Bielefeld,FC Schalke 04,18,0:1,,,90'
14,1/2/21,H,Amos Pieper,Arminia Bielefeld,Bor. M'gladbach,8,0:1,,,90'
15,1/10/21,H,Amos Pieper,Arminia Bielefeld,Hertha BSC,14,1:0,,,90'
16,1/16/21,A,Amos Pieper,Arminia Bielefeld,TSG Hoffenheim,11,0:0,,,90'
17,1/20/21,H,Amos Pieper,Arminia Bielefeld,VfB Stuttgart,9,3:0,,,90'
18,1/23/21,H,Amos Pieper,Arminia Bielefeld,E. Frankfurt,5,1:5,,,90'
19,1/31/21,A,Amos Pieper,Arminia Bielefeld,1. FC Köln,16,3:1,,,89'
21,2/15/21,A,Amos Pieper,Arminia Bielefeld,FC Bayern,1,3:3,1,,90'
22,2/19/21,H,Amos Pieper,Arminia Bielefeld,VfL Wolfsburg,4,0:3,,,90'
23,2/27/21,A,Amos Pieper,Arminia Bielefeld,Bor. Dortmund,3,3:0,,,90'
24,3/7/21,H,Amos Pieper,Arminia Bielefeld,Union Berlin,7,0:0,,,90'
20,3/10/21,H,Amos Pieper,Arminia Bielefeld,Werder Bremen,17,0:2,,,90'
25,3/14/21,A,Amos Pieper,Arminia Bielefeld,Bay. Leverkusen,6,1:2,,,90'
26,3/19/21,H,Amos Pieper,Arminia Bielefeld,RB Leipzig,2,0:1,,,90'
28,4/9/21,H,Amos Pieper,Arminia Bielefeld,SC Freiburg,10,1:0,,,90'
29,4/17/21,A,Amos Pieper,Arminia Bielefeld,FC Augsburg,13,0:0,,,90'
30,4/20/21,H,Amos Pieper,Arminia Bielefeld,FC Schalke 04,18,1:0,,1,90'
31,4/25/21,A,Amos Pieper,Arminia Bielefeld,Bor. M'gladbach,8,5:0,,,90'
32,5/9/21,A,Amos Pieper,Arminia Bielefeld,Hertha BSC,14,0:0,,,90'
33,5/15/21,H,Amos Pieper,Arminia Bielefeld,TSG Hoffenheim,11,1:1,,,90'
34,5/22/21,A,Amos Pieper,Arminia Bielefeld,VfB Stuttgart,9,0:2,,,90'
1,9/20/20,H,Dayot Upamecano,RB Leipzig,1.FSV Mainz 05,12,3:1,,,90'
2,9/26/20,A,Dayot Upamecano,RB Leipzig,Bay. Leverkusen,6,1:1,,,90'
3,10/3/20,H,Dayot Upamecano,RB Leipzig,FC Schalke 04,18,4:0,,,71'
4,10/17/20,A,Dayot Upamecano,RB Leipzig,FC Augsburg,13,0:2,,,90'
5,10/24/20,H,Dayot Upamecano,RB Leipzig,Hertha BSC,14,2:1,1,,90'
6,10/31/20,A,Dayot Upamecano,RB Leipzig,Bor. M'gladbach,8,1:0,,,90'
8,11/21/20,A,Dayot Upamecano,RB Leipzig,E. Frankfurt,5,1:1,,,45'
9,11/28/20,H,Dayot Upamecano,RB Leipzig,Arm. Bielefeld,15,2:1,,,45'
10,12/5/20,A,Dayot Upamecano,RB Leipzig,FC Bayern,1,3:3,,,90'
11,12/12/20,H,Dayot Upamecano,RB Leipzig,Werder Bremen,17,2:0,,,90'
12,12/16/20,A,Dayot Upamecano,RB Leipzig,TSG Hoffenheim,11,0:1,,,90'
13,12/19/20,H,Dayot Upamecano,RB Leipzig,1. FC Köln,16,0:0,,,90'
14,1/2/21,A,Dayot Upamecano,RB Leipzig,VfB Stuttgart,9,0:1,,,90'
15,1/9/21,H,Dayot Upamecano,RB Leipzig,Bor. Dortmund,3,1:3,,,90'
16,1/16/21,A,Dayot Upamecano,RB Leipzig,VfL Wolfsburg,4,2:2,,,90'
17,1/20/21,H,Dayot Upamecano,RB Leipzig,Union Berlin,7,1:0,,,90'
18,1/23/21,A,Dayot Upamecano,RB Leipzig,1.FSV Mainz 05,12,3:2,,1,90'
19,1/30/21,H,Dayot Upamecano,RB Leipzig,Bay. Leverkusen,6,1:0,,,90'
20,2/6/21,A,Dayot Upamecano,RB Leipzig,FC Schalke 04,18,0:3,,,90'
23,2/27/21,H,Dayot Upamecano,RB Leipzig,Bor. M'gladbach,8,3:2,,,90'
24,3/6/21,A,Dayot Upamecano,RB Leipzig,SC Freiburg,10,0:3,,,90'
25,3/14/21,H,Dayot Upamecano,RB Leipzig,E. Frankfurt,5,1:1,,,28'
27,4/3/21,H,Dayot Upamecano,RB Leipzig,FC Bayern,1,0:1,,,90'
29,4/16/21,H,Dayot Upamecano,RB Leipzig,TSG Hoffenheim,11,0:0,,,90'
30,4/20/21,A,Dayot Upamecano,RB Leipzig,1. FC Köln,16,2:1,,,90'
31,4/25/21,H,Dayot Upamecano,RB Leipzig,VfB Stuttgart,9,2:0,,,45'
32,5/8/21,A,Dayot Upamecano,RB Leipzig,Bor. Dortmund,3,3:2,,,90'
33,5/16/21,H,Dayot Upamecano,RB Leipzig,VfL Wolfsburg,4,2:2,,,28'
34,5/22/21,A,Dayot Upamecano,RB Leipzig,Union Berlin,7,2:1,,,90'
1,9/18/20,H,Jérôme Boateng,Bayern Munich,FC Schalke 04,18,8:0,,,73'
2,9/27/20,A,Jérôme Boateng,Bayern Munich,TSG Hoffenheim,11,4:1,,,90'
3,10/4/20,H,Jérôme Boateng,Bayern Munich,Hertha BSC,14,4:3,,,90'
5,10/24/20,H,Jérôme Boateng,Bayern Munich,E. Frankfurt,5,5:0,,,90'
6,10/31/20,A,Jérôme Boateng,Bayern Munich,1. FC Köln,16,1:2,,,90'
7,11/7/20,A,Jérôme Boateng,Bayern Munich,Bor. Dortmund,3,2:3,,,69'
8,11/21/20,H,Jérôme Boateng,Bayern Munich,Werder Bremen,17,1:1,,,90'
9,11/28/20,A,Jérôme Boateng,Bayern Munich,VfB Stuttgart,9,1:3,,,69'
10,12/5/20,H,Jérôme Boateng,Bayern Munich,RB Leipzig,2,3:3,,,84'
11,12/12/20,A,Jérôme Boateng,Bayern Munich,Union Berlin,7,1:1,,,90'
12,12/16/20,H,Jérôme Boateng,Bayern Munich,VfL Wolfsburg,4,2:1,,1,90'
13,12/19/20,A,Jérôme Boateng,Bayern Munich,Bay. Leverkusen,6,1:2,,,90'
14,1/3/21,H,Jérôme Boateng,Bayern Munich,1.FSV Mainz 05,12,5:2,,,45'
16,1/17/21,H,Jérôme Boateng,Bayern Munich,SC Freiburg,10,2:1,,,90'
17,1/20/21,A,Jérôme Boateng,Bayern Munich,FC Augsburg,13,0:1,,,90'
18,1/24/21,A,Jérôme Boateng,Bayern Munich,FC Schalke 04,18,0:4,,,90'
19,1/30/21,H,Jérôme Boateng,Bayern Munich,TSG Hoffenheim,11,4:1,1,,87'
22,2/20/21,A,Jérôme Boateng,Bayern Munich,E. Frankfurt,5,2:1,,,90'
23,2/27/21,H,Jérôme Boateng,Bayern Munich,1. FC Köln,16,5:1,,,90'
24,3/6/21,H,Jérôme Boateng,Bayern Munich,Bor. Dortmund,3,4:2,,,70'
25,3/13/21,A,Jérôme Boateng,Bayern Munich,Werder Bremen,17,1:3,,,90'
26,3/20/21,H,Jérôme Boateng,Bayern Munich,VfB Stuttgart,9,4:0,,,90'
28,4/10/21,H,Jérôme Boateng,Bayern Munich,Union Berlin,7,1:1,,,66'
29,4/17/21,A,Jérôme Boateng,Bayern Munich,VfL Wolfsburg,4,2:3,,,90'
30,4/20/21,H,Jérôme Boateng,Bayern Munich,Bay. Leverkusen,6,2:0,,,63'
31,4/24/21,A,Jérôme Boateng,Bayern Munich,1.FSV Mainz 05,12,2:1,,,90'
32,5/8/21,H,Jérôme Boateng,Bayern Munich,Bor. M'gladbach,8,6:0,,,71'
33,5/15/21,A,Jérôme Boateng,Bayern Munich,SC Freiburg,10,2:2,,,90'
34,5/22/21,H,Jérôme Boateng,Bayern Munich,FC Augsburg,13,5:2,,,61'
1,9/19/20,A,Manuel Prietl,Arminia Bielefeld,E. Frankfurt,5,1:1,,,90'
2,9/26/20,H,Manuel Prietl,Arminia Bielefeld,1. FC Köln,16,1:0,,,90'
3,10/3/20,A,Manuel Prietl,Arminia Bielefeld,Werder Bremen,17,1:0,,,90'
4,10/17/20,H,Manuel Prietl,Arminia Bielefeld,FC Bayern,1,1:4,,,90'
5,10/25/20,A,Manuel Prietl,Arminia Bielefeld,VfL Wolfsburg,4,2:1,,,90'
6,10/31/20,H,Manuel Prietl,Arminia Bielefeld,Bor. Dortmund,3,0:2,,,90'
7,11/7/20,A,Manuel Prietl,Arminia Bielefeld,Union Berlin,7,5:0,,,90'
8,11/21/20,H,Manuel Prietl,Arminia Bielefeld,Bay. Leverkusen,6,1:2,,,90'
9,11/28/20,A,Manuel Prietl,Arminia Bielefeld,RB Leipzig,2,2:1,,,90'
10,12/5/20,H,Manuel Prietl,Arminia Bielefeld,1.FSV Mainz 05,12,2:1,1,,90'
11,12/12/20,A,Manuel Prietl,Arminia Bielefeld,SC Freiburg,10,2:0,,,90'
13,12/19/20,A,Manuel Prietl,Arminia Bielefeld,FC Schalke 04,18,0:1,,,90'
14,1/2/21,H,Manuel Prietl,Arminia Bielefeld,Bor. M'gladbach,8,0:1,,,88'
21,2/15/21,A,Manuel Prietl,Arminia Bielefeld,FC Bayern,1,3:3,,1,90'
22,2/19/21,H,Manuel Prietl,Arminia Bielefeld,VfL Wolfsburg,4,0:3,,,90'
23,2/27/21,A,Manuel Prietl,Arminia Bielefeld,Bor. Dortmund,3,3:0,,,90'
24,3/7/21,H,Manuel Prietl,Arminia Bielefeld,Union Berlin,7,0:0,,,90'
20,3/10/21,H,Manuel Prietl,Arminia Bielefeld,Werder Bremen,17,0:2,,,90'
25,3/14/21,A,Manuel Prietl,Arminia Bielefeld,Bay. Leverkusen,6,1:2,,,90'
26,3/19/21,H,Manuel Prietl,Arminia Bielefeld,RB Leipzig,2,0:1,,,90'
27,4/3/21,A,Manuel Prietl,Arminia Bielefeld,1.FSV Mainz 05,12,1:1,,,90'
28,4/9/21,H,Manuel Prietl,Arminia Bielefeld,SC Freiburg,10,1:0,,,90'
29,4/17/21,A,Manuel Prietl,Arminia Bielefeld,FC Augsburg,13,0:0,,,90'
30,4/20/21,H,Manuel Prietl,Arminia Bielefeld,FC Schalke 04,18,1:0,,,90'
31,4/25/21,A,Manuel Prietl,Arminia Bielefeld,Bor. M'gladbach,8,5:0,,,90'
32,5/9/21,A,Manuel Prietl,Arminia Bielefeld,Hertha BSC,14,0:0,,,90'
33,5/15/21,H,Manuel Prietl,Arminia Bielefeld,TSG Hoffenheim,11,1:1,,,90'
34,5/22/21,A,Manuel Prietl,Arminia Bielefeld,VfB Stuttgart,9,0:2,,,90'
1,9/20/20,H,Tyler Adams,RB Leipzig,1.FSV Mainz 05,12,3:1,,,90'
2,9/26/20,A,Tyler Adams,RB Leipzig,Bay. Leverkusen,6,1:1,,,90'
4,10/17/20,A,Tyler Adams,RB Leipzig,FC Augsburg,13,0:2,,,90'
7,11/7/20,H,Tyler Adams,RB Leipzig,SC Freiburg,10,3:0,,,8'
8,11/21/20,A,Tyler Adams,RB Leipzig,E. Frankfurt,5,1:1,,,90'
9,11/28/20,H,Tyler Adams,RB Leipzig,Arm. Bielefeld,15,2:1,,,90'
10,12/5/20,A,Tyler Adams,RB Leipzig,FC Bayern,1,3:3,,,90'
11,12/12/20,H,Tyler Adams,RB Leipzig,Werder Bremen,17,2:0,,,45'
12,12/16/20,A,Tyler Adams,RB Leipzig,TSG Hoffenheim,11,0:1,,,16'
13,12/19/20,H,Tyler Adams,RB Leipzig,1. FC Köln,16,0:0,,,90'
14,1/2/21,A,Tyler Adams,RB Leipzig,VfB Stuttgart,9,0:1,,,81'
15,1/9/21,H,Tyler Adams,RB Leipzig,Bor. Dortmund,3,1:3,,,90'
17,1/20/21,H,Tyler Adams,RB Leipzig,Union Berlin,7,1:0,,,13'
18,1/23/21,A,Tyler Adams,RB Leipzig,1.FSV Mainz 05,12,3:2,1,,77'
19,1/30/21,H,Tyler Adams,RB Leipzig,Bay. Leverkusen,6,1:0,,,90'
20,2/6/21,A,Tyler Adams,RB Leipzig,FC Schalke 04,18,0:3,,,67'
21,2/12/21,H,Tyler Adams,RB Leipzig,FC Augsburg,13,2:1,,,27'
22,2/21/21,A,Tyler Adams,RB Leipzig,Hertha BSC,14,0:3,,1,90'
23,2/27/21,H,Tyler Adams,RB Leipzig,Bor. M'gladbach,8,3:2,,,90'
24,3/6/21,A,Tyler Adams,RB Leipzig,SC Freiburg,10,0:3,,,84'
25,3/14/21,H,Tyler Adams,RB Leipzig,E. Frankfurt,5,1:1,,,5'
26,3/19/21,A,Tyler Adams,RB Leipzig,Arm. Bielefeld,15,0:1,,,90'
27,4/3/21,H,Tyler Adams,RB Leipzig,FC Bayern,1,0:1,,,82'
28,4/10/21,A,Tyler Adams,RB Leipzig,Werder Bremen,17,1:4,,,45'
29,4/16/21,H,Tyler Adams,RB Leipzig,TSG Hoffenheim,11,0:0,,,90'
30,4/20/21,A,Tyler Adams,RB Leipzig,1. FC Köln,16,2:1,,,61'
31,4/25/21,H,Tyler Adams,RB Leipzig,VfB Stuttgart,9,2:0,,,73'
1,9/19/20,A,Lucas Tousart,Hertha BSC,Werder Bremen,17,1:4,,,90'
2,9/25/20,H,Lucas Tousart,Hertha BSC,E. Frankfurt,5,1:3,,,90'
3,10/4/20,A,Lucas Tousart,Hertha BSC,FC Bayern,1,4:3,,,90'
4,10/17/20,H,Lucas Tousart,Hertha BSC,VfB Stuttgart,9,0:2,,,90'
5,10/24/20,A,Lucas Tousart,Hertha BSC,RB Leipzig,2,2:1,,,90'
6,11/1/20,H,Lucas Tousart,Hertha BSC,VfL Wolfsburg,4,1:1,,,57'
10,12/4/20,H,Lucas Tousart,Hertha BSC,Union Berlin,7,3:1,,,45'
11,12/12/20,A,Lucas Tousart,Hertha BSC,Bor. M'gladbach,8,1:1,,,15'
12,12/15/20,H,Lucas Tousart,Hertha BSC,1.FSV Mainz 05,12,0:0,,,72'
14,1/2/21,H,Lucas Tousart,Hertha BSC,FC Schalke 04,18,3:0,,,90'
15,1/10/21,A,Lucas Tousart,Hertha BSC,Arm. Bielefeld,15,1:0,,,90'
16,1/16/21,A,Lucas Tousart,Hertha BSC,1. FC Köln,16,0:0,,,90'
17,1/19/21,H,Lucas Tousart,Hertha BSC,TSG Hoffenheim,11,0:3,,,90'
18,1/23/21,H,Lucas Tousart,Hertha BSC,Werder Bremen,17,1:4,,,64'
19,1/30/21,A,Lucas Tousart,Hertha BSC,E. Frankfurt,5,3:1,,,89'
20,2/5/21,H,Lucas Tousart,Hertha BSC,FC Bayern,1,0:1,,,90'
21,2/13/21,A,Lucas Tousart,Hertha BSC,VfB Stuttgart,9,1:1,,,90'
22,2/21/21,H,Lucas Tousart,Hertha BSC,RB Leipzig,2,0:3,,,90'
23,2/27/21,A,Lucas Tousart,Hertha BSC,VfL Wolfsburg,4,2:0,,,90'
24,3/6/21,H,Lucas Tousart,Hertha BSC,FC Augsburg,13,2:1,,1,90'
25,3/13/21,A,Lucas Tousart,Hertha BSC,Bor. Dortmund,3,2:0,,,90'
26,3/21/21,H,Lucas Tousart,Hertha BSC,Bay. Leverkusen,6,3:0,,,90'
27,4/4/21,A,Lucas Tousart,Hertha BSC,Union Berlin,7,1:1,,,90'
29,5/3/21,A,Lucas Tousart,Hertha BSC,1.FSV Mainz 05,12,1:1,1,,61'
32,5/9/21,H,Lucas Tousart,Hertha BSC,Arm. Bielefeld,15,0:0,,,73'
31,5/12/21,A,Lucas Tousart,Hertha BSC,FC Schalke 04,18,1:2,,,90'
8,11/21/20,H,Denis Zakaria,Borussia Mönchengladbach,FC Augsburg,13,1:1,,,1'
9,11/28/20,H,Denis Zakaria,Borussia Mönchengladbach,FC Schalke 04,18,4:1,,,65'
10,12/5/20,A,Denis Zakaria,Borussia Mönchengladbach,SC Freiburg,10,2:2,,,53'
11,12/12/20,H,Denis Zakaria,Borussia Mönchengladbach,Hertha BSC,14,1:1,,,90'
12,12/15/20,A,Denis Zakaria,Borussia Mönchengladbach,E. Frankfurt,5,3:3,,,45'
13,12/19/20,H,Denis Zakaria,Borussia Mönchengladbach,TSG Hoffenheim,11,1:2,,,7'
14,1/2/21,A,Denis Zakaria,Borussia Mönchengladbach,Arm. Bielefeld,15,0:1,,,13'
15,1/8/21,H,Denis Zakaria,Borussia Mönchengladbach,FC Bayern,1,3:2,,,74'
16,1/16/21,A,Denis Zakaria,Borussia Mönchengladbach,VfB Stuttgart,9,2:2,1,,89'
17,1/19/21,H,Denis Zakaria,Borussia Mönchengladbach,Werder Bremen,17,1:0,,,16'
18,1/22/21,H,Denis Zakaria,Borussia Mönchengladbach,Bor. Dortmund,3,4:2,,,84'
19,1/30/21,A,Denis Zakaria,Borussia Mönchengladbach,Union Berlin,7,1:1,,,90'
20,2/6/21,H,Denis Zakaria,Borussia Mönchengladbach,1. FC Köln,16,1:2,,,48'
22,2/20/21,H,Denis Zakaria,Borussia Mönchengladbach,1.FSV Mainz 05,12,1:2,,,45'
23,2/27/21,A,Denis Zakaria,Borussia Mönchengladbach,RB Leipzig,2,3:2,,,80'
24,3/6/21,H,Denis Zakaria,Borussia Mönchengladbach,Bay. Leverkusen,6,0:1,,,90'
26,3/20/21,A,Denis Zakaria,Borussia Mönchengladbach,FC Schalke 04,18,0:3,,,1'
27,4/3/21,H,Denis Zakaria,Borussia Mönchengladbach,SC Freiburg,10,2:1,,,45'
28,4/10/21,A,Denis Zakaria,Borussia Mönchengladbach,Hertha BSC,14,2:2,,,90'
