player,team,team_position,opponent,opponent_position,goals,assists
Munir El Haddadi,Celta de Vigo,8,Celta de Vigo,8,1,
Munir El Haddadi,SD Huesca,18,SD Huesca,18,,
Munir El Haddadi,Real Madrid,2,Real Madrid,2,,
Munir El Haddadi,Valencia,13,Valencia,13,,
Munir El Haddadi,Villarreal,7,Villarreal,7,,
Munir El Haddadi,Real Betis,6,Real Betis,6,,
Munir El Haddadi,Real Sociedad,5,Real Sociedad,5,,
Munir El Haddadi,Atlético Madrid,1,Atlético Madrid,1,,
Munir El Haddadi,Cádiz CF,12,Cádiz CF,12,,
Munir El Haddadi,SD Eibar,20,SD Eibar,20,,
Munir El Haddadi,Getafe,15,Getafe,15,1,
Munir El Haddadi,SD Huesca,18,SD Huesca,18,1,
Munir El Haddadi,CA Osasuna,11,CA Osasuna,11,,1
Munir El Haddadi,FC Barcelona,3,FC Barcelona,3,,
Munir El Haddadi,Elche CF,17,Elche CF,17,,
Munir El Haddadi,Elche CF,17,Elche CF,17,,
Munir El Haddadi,Celta de Vigo,8,Celta de Vigo,8,,
Munir El Haddadi,Levante,14,Levante,14,,
Marcos André,Celta de Vigo,8,Celta de Vigo,8,,
Marcos André,Real Madrid,2,Real Madrid,2,,
Marcos André,SD Eibar,20,SD Eibar,20,,
Marcos André,SD Huesca,18,SD Huesca,18,,
Marcos André,Alavés,16,Alavés,16,,
Marcos André,Villarreal,7,Villarreal,7,,
Marcos André,Athletic,10,Athletic,10,1,1
Marcos André,Granada CF,9,Granada CF,9,1,
Marcos André,Levante,14,Levante,14,1,
Marcos André,Atlético Madrid,1,Atlético Madrid,1,,
Marcos André,CA Osasuna,11,CA Osasuna,11,,
Marcos André,Sevilla FC,4,Sevilla FC,4,,
Marcos André,FC Barcelona,3,FC Barcelona,3,,
Marcos André,FC Barcelona,3,FC Barcelona,3,,
Marcos André,Granada CF,9,Granada CF,9,,
Marcos André,Elche CF,17,Elche CF,17,,
Marcos André,Cádiz CF,12,Cádiz CF,12,,
Marcos André,Athletic,10,Athletic,10,,
Marcos André,Real Betis,6,Real Betis,6,,
Marcos André,Valencia,13,Valencia,13,,
Marcos André,Villarreal,7,Villarreal,7,,
Marcos André,Real Sociedad,5,Real Sociedad,5,1,
Marcos André,Atlético Madrid,1,Atlético Madrid,1,,1
Daniel Wass,Levante,14,Levante,14,,
Daniel Wass,Celta de Vigo,8,Celta de Vigo,8,,1
Daniel Wass,SD Huesca,18,SD Huesca,18,1,
Daniel Wass,Real Sociedad,5,Real Sociedad,5,,
Daniel Wass,Real Betis,6,Real Betis,6,,
Daniel Wass,Villarreal,7,Villarreal,7,,
Daniel Wass,Elche CF,17,Elche CF,17,,
Daniel Wass,Getafe,15,Getafe,15,,
Daniel Wass,Real Madrid,2,Real Madrid,2,,
Daniel Wass,Alavés,16,Alavés,16,,
Daniel Wass,Atlético Madrid,1,Atlético Madrid,1,,
Daniel Wass,SD Eibar,20,SD Eibar,20,,
Daniel Wass,Athletic,10,Athletic,10,,
Daniel Wass,FC Barcelona,3,FC Barcelona,3,,
Daniel Wass,Sevilla FC,4,Sevilla FC,4,,
Daniel Wass,Granada CF,9,Granada CF,9,,
Daniel Wass,Cádiz CF,12,Cádiz CF,12,,
Daniel Wass,Real Valladolid,19,Real Valladolid,19,,
Daniel Wass,CA Osasuna,11,CA Osasuna,11,,
Daniel Wass,Elche CF,17,Elche CF,17,1,
Daniel Wass,Athletic,10,Athletic,10,,
Daniel Wass,Real Madrid,2,Real Madrid,2,,
Daniel Wass,Celta de Vigo,8,Celta de Vigo,8,,
Daniel Wass,Getafe,15,Getafe,15,,
Daniel Wass,Villarreal,7,Villarreal,7,,
Daniel Wass,Levante,14,Levante,14,,
Daniel Wass,Granada CF,9,Granada CF,9,1,
Daniel Wass,Cádiz CF,12,Cádiz CF,12,,
Daniel Wass,Real Sociedad,5,Real Sociedad,5,1,
Daniel Wass,Real Betis,6,Real Betis,6,,
Daniel Wass,CA Osasuna,11,CA Osasuna,11,,
Daniel Wass,Alavés,16,Alavés,16,,
Daniel Wass,FC Barcelona,3,FC Barcelona,3,,
Daniel Wass,Real Valladolid,19,Real Valladolid,19,,
Daniel Wass,SD Eibar,20,SD Eibar,20,,
Moi Gómez,SD Huesca,18,SD Huesca,18,,
Moi Gómez,SD Eibar,20,SD Eibar,20,,
Moi Gómez,FC Barcelona,3,FC Barcelona,3,,
Moi Gómez,Alavés,16,Alavés,16,,
Moi Gómez,Atlético Madrid,1,Atlético Madrid,1,,
Moi Gómez,Valencia,13,Valencia,13,,
Moi Gómez,Cádiz CF,12,Cádiz CF,12,,
Moi Gómez,Real Valladolid,19,Real Valladolid,19,,
Moi Gómez,Getafe,15,Getafe,15,,1
Moi Gómez,Real Madrid,2,Real Madrid,2,,
Moi Gómez,CA Osasuna,11,CA Osasuna,11,,
Moi Gómez,Athletic,10,Athletic,10,,
Moi Gómez,Sevilla FC,4,Sevilla FC,4,,
Moi Gómez,Levante,14,Levante,14,,
Moi Gómez,Celta de Vigo,8,Celta de Vigo,8,1,
Moi Gómez,Granada CF,9,Granada CF,9,1,
Moi Gómez,SD Huesca,18,SD Huesca,18,,
Moi Gómez,Real Sociedad,5,Real Sociedad,5,,
Moi Gómez,Elche CF,17,Elche CF,17,,
Moi Gómez,Real Betis,6,Real Betis,6,,
Moi Gómez,Athletic,10,Athletic,10,,
Moi Gómez,Atlético Madrid,1,Atlético Madrid,1,,
Moi Gómez,Valencia,13,Valencia,13,,
Moi Gómez,SD Eibar,20,SD Eibar,20,1,
Moi Gómez,Cádiz CF,12,Cádiz CF,12,,
Moi Gómez,Granada CF,9,Granada CF,9,,
Moi Gómez,CA Osasuna,11,CA Osasuna,11,,
Moi Gómez,Levante,14,Levante,14,,
Moi Gómez,Alavés,16,Alavés,16,,
Moi Gómez,FC Barcelona,3,FC Barcelona,3,,
Moi Gómez,Getafe,15,Getafe,15,,
Moi Gómez,Celta de Vigo,8,Celta de Vigo,8,1,
Moi Gómez,Real Valladolid,19,Real Valladolid,19,,
Moi Gómez,Sevilla FC,4,Sevilla FC,4,,
Moi Gómez,Real Madrid,2,Real Madrid,2,,
Kévin Gameiro,SD Huesca,18,SD Huesca,18,,
Kévin Gameiro,Real Sociedad,5,Real Sociedad,5,,
Kévin Gameiro,Real Betis,6,Real Betis,6,,
Kévin Gameiro,Villarreal,7,Villarreal,7,,
Kévin Gameiro,Elche CF,17,Elche CF,17,,
Kévin Gameiro,Real Madrid,2,Real Madrid,2,,
Kévin Gameiro,Alavés,16,Alavés,16,,1
Kévin Gameiro,Atlético Madrid,1,Atlético Madrid,1,,
Kévin Gameiro,SD Eibar,20,SD Eibar,20,,
Kévin Gameiro,Granada CF,9,Granada CF,9,1,
Kévin Gameiro,Cádiz CF,12,Cádiz CF,12,,
Kévin Gameiro,CA Osasuna,11,CA Osasuna,11,,
Kévin Gameiro,Atlético Madrid,1,Atlético Madrid,1,,
Kévin Gameiro,Real Madrid,2,Real Madrid,2,,
Kévin Gameiro,Celta de Vigo,8,Celta de Vigo,8,1,
Kévin Gameiro,Getafe,15,Getafe,15,,
Kévin Gameiro,Villarreal,7,Villarreal,7,,
Kévin Gameiro,Levante,14,Levante,14,,
Kévin Gameiro,Cádiz CF,12,Cádiz CF,12,1,
Kévin Gameiro,Real Sociedad,5,Real Sociedad,5,,
Kévin Gameiro,Real Betis,6,Real Betis,6,,
Kévin Gameiro,CA Osasuna,11,CA Osasuna,11,1,
Kévin Gameiro,Alavés,16,Alavés,16,,
Kévin Gameiro,FC Barcelona,3,FC Barcelona,3,,
Kévin Gameiro,Real Valladolid,19,Real Valladolid,19,,
Kévin Gameiro,Sevilla FC,4,Sevilla FC,4,,
Kévin Gameiro,SD Eibar,20,SD Eibar,20,,
Álex Fernández,CA Osasuna,11,CA Osasuna,11,,
Álex Fernández,SD Huesca,18,SD Huesca,18,,
Álex Fernández,Sevilla FC,4,Sevilla FC,4,,
Álex Fernández,Athletic,10,Athletic,10,,
Álex Fernández,Granada CF,9,Granada CF,9,,
Álex Fernández,Real Madrid,2,Real Madrid,2,,
Álex Fernández,Villarreal,7,Villarreal,7,,
Álex Fernández,SD Eibar,20,SD Eibar,20,,
Álex Fernández,Atlético Madrid,1,Atlético Madrid,1,,
Álex Fernández,Real Sociedad,5,Real Sociedad,5,,
Álex Fernández,Elche CF,17,Elche CF,17,,
Álex Fernández,FC Barcelona,3,FC Barcelona,3,,
Álex Fernández,Celta de Vigo,8,Celta de Vigo,8,,
Álex Fernández,Getafe,15,Getafe,15,,
Álex Fernández,Real Betis,6,Real Betis,6,,
Álex Fernández,Real Valladolid,19,Real Valladolid,19,,
Álex Fernández,Valencia,13,Valencia,13,,
Álex Fernández,Alavés,16,Alavés,16,1,
Álex Fernández,Levante,14,Levante,14,,1
Álex Fernández,Sevilla FC,4,Sevilla FC,4,,
Álex Fernández,FC Barcelona,3,FC Barcelona,3,1,
Álex Fernández,Real Betis,6,Real Betis,6,,
Álex Fernández,SD Eibar,20,SD Eibar,20,,
Álex Fernández,Alavés,16,Alavés,16,1,
Álex Fernández,Villarreal,7,Villarreal,7,1,
Ansu Fati,Villarreal,7,Villarreal,7,2,1
Ansu Fati,Celta de Vigo,8,Celta de Vigo,8,1,
Ansu Fati,Sevilla FC,4,Sevilla FC,4,,
Ansu Fati,Getafe,15,Getafe,15,,
Ansu Fati,Real Madrid,2,Real Madrid,2,1,
Ansu Fati,Alavés,16,Alavés,16,,
Ansu Fati,Real Betis,6,Real Betis,6,,
Luuk de Jong,Cádiz CF,12,Cádiz CF,12,1,
Luuk de Jong,Levante,14,Levante,14,,
Luuk de Jong,FC Barcelona,3,FC Barcelona,3,1,
Luuk de Jong,Granada CF,9,Granada CF,9,,
Luuk de Jong,SD Eibar,20,SD Eibar,20,,
Luuk de Jong,Athletic,10,Athletic,10,,
Luuk de Jong,CA Osasuna,11,CA Osasuna,11,,
Luuk de Jong,Celta de Vigo,8,Celta de Vigo,8,,
Luuk de Jong,SD Huesca,18,SD Huesca,18,,
Luuk de Jong,Real Madrid,2,Real Madrid,2,,
Luuk de Jong,Getafe,15,Getafe,15,,
Luuk de Jong,Real Valladolid,19,Real Valladolid,19,,
Luuk de Jong,Valencia,13,Valencia,13,,
Luuk de Jong,Villarreal,7,Villarreal,7,,
Luuk de Jong,Real Betis,6,Real Betis,6,,
Luuk de Jong,Real Sociedad,5,Real Sociedad,5,,
Luuk de Jong,Atlético Madrid,1,Atlético Madrid,1,,
Luuk de Jong,Alavés,16,Alavés,16,,
Luuk de Jong,SD Huesca,18,SD Huesca,18,,
Luuk de Jong,CA Osasuna,11,CA Osasuna,11,1,
Luuk de Jong,FC Barcelona,3,FC Barcelona,3,,
Luuk de Jong,Elche CF,17,Elche CF,17,1,
Luuk de Jong,Real Betis,6,Real Betis,6,,
Luuk de Jong,Elche CF,17,Elche CF,17,,
Luuk de Jong,Real Valladolid,19,Real Valladolid,19,,
Luuk de Jong,Atlético Madrid,1,Atlético Madrid,1,,
Luuk de Jong,Celta de Vigo,8,Celta de Vigo,8,,
Luuk de Jong,Real Sociedad,5,Real Sociedad,5,,
Luuk de Jong,Levante,14,Levante,14,,
Luuk de Jong,Granada CF,9,Granada CF,9,,
Luuk de Jong,Athletic,10,Athletic,10,,
Luuk de Jong,Real Madrid,2,Real Madrid,2,,
Luuk de Jong,Villarreal,7,Villarreal,7,,
Luuk de Jong,Alavés,16,Alavés,16,,
Toni Kroos,Real Sociedad,5,Real Sociedad,5,,
Toni Kroos,Real Betis,6,Real Betis,6,,
Toni Kroos,Cádiz CF,12,Cádiz CF,12,,
Toni Kroos,FC Barcelona,3,FC Barcelona,3,,
Toni Kroos,SD Huesca,18,SD Huesca,18,,
Toni Kroos,Valencia,13,Valencia,13,,
Toni Kroos,Villarreal,7,Villarreal,7,,
Toni Kroos,Alavés,16,Alavés,16,,
Toni Kroos,Sevilla FC,4,Sevilla FC,4,,
Toni Kroos,Atlético Madrid,1,Atlético Madrid,1,,1
Toni Kroos,Athletic,10,Athletic,10,1,
Toni Kroos,SD Eibar,20,SD Eibar,20,,
Toni Kroos,Granada CF,9,Granada CF,9,,
Toni Kroos,Elche CF,17,Elche CF,17,,
Toni Kroos,Celta de Vigo,8,Celta de Vigo,8,,
Toni Kroos,CA Osasuna,11,CA Osasuna,11,,
Toni Kroos,Alavés,16,Alavés,16,,2
Toni Kroos,Levante,14,Levante,14,,1
Toni Kroos,SD Huesca,18,SD Huesca,18,,
Toni Kroos,Valencia,13,Valencia,13,1,1
Toni Kroos,Real Valladolid,19,Real Valladolid,19,,1
Toni Kroos,Real Sociedad,5,Real Sociedad,5,,
Toni Kroos,Atlético Madrid,1,Atlético Madrid,1,,
Toni Kroos,Elche CF,17,Elche CF,17,,
Toni Kroos,Celta de Vigo,8,Celta de Vigo,8,,2
Toni Kroos,SD Eibar,20,SD Eibar,20,,
Toni Kroos,FC Barcelona,3,FC Barcelona,3,1,
Toni Kroos,Sevilla FC,4,Sevilla FC,4,,2
Jordi Alba,Villarreal,7,Villarreal,7,,1
Jordi Alba,Celta de Vigo,8,Celta de Vigo,8,,
Jordi Alba,Sevilla FC,4,Sevilla FC,4,,
Jordi Alba,Real Madrid,2,Real Madrid,2,,1
Jordi Alba,Alavés,16,Alavés,16,,
Jordi Alba,Real Betis,6,Real Betis,6,,1
Jordi Alba,Atlético Madrid,1,Atlético Madrid,1,,
Jordi Alba,CA Osasuna,11,CA Osasuna,11,,
Jordi Alba,Cádiz CF,12,Cádiz CF,12,,1
Jordi Alba,Levante,14,Levante,14,,
Jordi Alba,Real Sociedad,5,Real Sociedad,5,1,1
Jordi Alba,Valencia,13,Valencia,13,,
Jordi Alba,Real Valladolid,19,Real Valladolid,19,,
Jordi Alba,SD Huesca,18,SD Huesca,18,,
Jordi Alba,Athletic,10,Athletic,10,,
Jordi Alba,Granada CF,9,Granada CF,9,,
Jordi Alba,Elche CF,17,Elche CF,17,,
Jordi Alba,Athletic,10,Athletic,10,,
Jordi Alba,Real Betis,6,Real Betis,6,,
Jordi Alba,Cádiz CF,12,Cádiz CF,12,,
Jordi Alba,Elche CF,17,Elche CF,17,1,
Jordi Alba,Sevilla FC,4,Sevilla FC,4,,
Jordi Alba,CA Osasuna,11,CA Osasuna,11,1,
Jordi Alba,SD Huesca,18,SD Huesca,18,,
Jordi Alba,Real Sociedad,5,Real Sociedad,5,,1
Jordi Alba,Real Valladolid,19,Real Valladolid,19,,
Jordi Alba,Real Madrid,2,Real Madrid,2,,1
Jordi Alba,Getafe,15,Getafe,15,,
Jordi Alba,Villarreal,7,Villarreal,7,,
Jordi Alba,Granada CF,9,Granada CF,9,,
Jordi Alba,Valencia,13,Valencia,13,,
Jordi Alba,Atlético Madrid,1,Atlético Madrid,1,,
Jordi Alba,Levante,14,Levante,14,,
Jordi Alba,Celta de Vigo,8,Celta de Vigo,8,,
Jordi Alba,SD Eibar,20,SD Eibar,20,,
Rubén García,Cádiz CF,12,Cádiz CF,12,1,
Rubén García,Getafe,15,Getafe,15,,
Rubén García,Levante,14,Levante,14,,
Rubén García,Celta de Vigo,8,Celta de Vigo,8,,
Rubén García,SD Eibar,20,SD Eibar,20,,
Rubén García,Athletic,10,Athletic,10,1,
Rubén García,Atlético Madrid,1,Atlético Madrid,1,,1
Rubén García,Sevilla FC,4,Sevilla FC,4,,
Rubén García,SD Huesca,18,SD Huesca,18,,
Rubén García,FC Barcelona,3,FC Barcelona,3,,
Rubén García,Real Betis,6,Real Betis,6,,
Rubén García,Real Valladolid,19,Real Valladolid,19,,
Rubén García,Villarreal,7,Villarreal,7,,
Rubén García,Elche CF,17,Elche CF,17,1,1
Rubén García,Alavés,16,Alavés,16,,
Rubén García,Real Sociedad,5,Real Sociedad,5,,1
Rubén García,Real Madrid,2,Real Madrid,2,,
Rubén García,Granada CF,9,Granada CF,9,,
Rubén García,Valencia,13,Valencia,13,,
Rubén García,Granada CF,9,Granada CF,9,,
Rubén García,Real Betis,6,Real Betis,6,,
Rubén García,SD Eibar,20,SD Eibar,20,,
Rubén García,Levante,14,Levante,14,,
Rubén García,Sevilla FC,4,Sevilla FC,4,,
Rubén García,Alavés,16,Alavés,16,,
Rubén García,FC Barcelona,3,FC Barcelona,3,,
Rubén García,Real Valladolid,19,Real Valladolid,19,,
Rubén García,SD Huesca,18,SD Huesca,18,,
Rubén García,Getafe,15,Getafe,15,,
Rubén García,Villarreal,7,Villarreal,7,,1
Rubén García,Elche CF,17,Elche CF,17,,
Rubén García,Valencia,13,Valencia,13,,
Rubén García,Celta de Vigo,8,Celta de Vigo,8,,
Rubén García,Real Madrid,2,Real Madrid,2,,
Rubén García,Athletic,10,Athletic,10,,
Rubén García,Cádiz CF,12,Cádiz CF,12,,
Rubén García,Atlético Madrid,1,Atlético Madrid,1,,1
Dani Parejo,SD Huesca,18,SD Huesca,18,,
Dani Parejo,SD Eibar,20,SD Eibar,20,,
Dani Parejo,FC Barcelona,3,FC Barcelona,3,,
Dani Parejo,Alavés,16,Alavés,16,,
Dani Parejo,Atlético Madrid,1,Atlético Madrid,1,,
Dani Parejo,Valencia,13,Valencia,13,1,
Dani Parejo,Getafe,15,Getafe,15,,
Dani Parejo,Real Madrid,2,Real Madrid,2,,
Dani Parejo,Real Sociedad,5,Real Sociedad,5,,
Dani Parejo,Elche CF,17,Elche CF,17,,
Dani Parejo,Real Betis,6,Real Betis,6,,1
Dani Parejo,CA Osasuna,11,CA Osasuna,11,,
Dani Parejo,Athletic,10,Athletic,10,,
Dani Parejo,Sevilla FC,4,Sevilla FC,4,,
Dani Parejo,Levante,14,Levante,14,,
Dani Parejo,Celta de Vigo,8,Celta de Vigo,8,1,1
Dani Parejo,Granada CF,9,Granada CF,9,,
Dani Parejo,SD Huesca,18,SD Huesca,18,,
Dani Parejo,Real Sociedad,5,Real Sociedad,5,1,
Dani Parejo,Elche CF,17,Elche CF,17,,
Dani Parejo,Real Betis,6,Real Betis,6,,
Dani Parejo,Athletic,10,Athletic,10,,
Dani Parejo,Atlético Madrid,1,Atlético Madrid,1,,
Dani Parejo,Valencia,13,Valencia,13,,
Dani Parejo,SD Eibar,20,SD Eibar,20,,
Dani Parejo,Cádiz CF,12,Cádiz CF,12,,
Dani Parejo,Granada CF,9,Granada CF,9,,
Dani Parejo,CA Osasuna,11,CA Osasuna,11,,
Dani Parejo,Levante,14,Levante,14,,2
Dani Parejo,Alavés,16,Alavés,16,,
Dani Parejo,FC Barcelona,3,FC Barcelona,3,,
Dani Parejo,Getafe,15,Getafe,15,,
Dani Parejo,Celta de Vigo,8,Celta de Vigo,8,,
Dani Parejo,Real Valladolid,19,Real Valladolid,19,,
Dani Parejo,Sevilla FC,4,Sevilla FC,4,,1
Dani Parejo,Real Madrid,2,Real Madrid,2,,
Vinícius Júnior,Real Sociedad,5,Real Sociedad,5,,
Vinícius Júnior,Real Valladolid,19,Real Valladolid,19,1,
Vinícius Júnior,Levante,14,Levante,14,1,
Vinícius Júnior,Cádiz CF,12,Cádiz CF,12,,
Vinícius Júnior,FC Barcelona,3,FC Barcelona,3,,
Vinícius Júnior,SD Huesca,18,SD Huesca,18,,
Vinícius Júnior,Valencia,13,Valencia,13,,
Vinícius Júnior,Villarreal,7,Villarreal,7,,
Vinícius Júnior,Alavés,16,Alavés,16,,
Vinícius Júnior,Sevilla FC,4,Sevilla FC,4,,1
Vinícius Júnior,Atlético Madrid,1,Atlético Madrid,1,,
Vinícius Júnior,Athletic,10,Athletic,10,,1
Vinícius Júnior,Granada CF,9,Granada CF,9,,
Vinícius Júnior,Elche CF,17,Elche CF,17,,
Vinícius Júnior,Celta de Vigo,8,Celta de Vigo,8,,
Vinícius Júnior,Alavés,16,Alavés,16,,
Vinícius Júnior,Levante,14,Levante,14,,
Vinícius Júnior,SD Huesca,18,SD Huesca,18,,
Vinícius Júnior,Getafe,15,Getafe,15,,1
Vinícius Júnior,Valencia,13,Valencia,13,,
Vinícius Júnior,Real Valladolid,19,Real Valladolid,19,,
Vinícius Júnior,Real Sociedad,5,Real Sociedad,5,1,
Vinícius Júnior,Atlético Madrid,1,Atlético Madrid,1,,
Vinícius Júnior,Elche CF,17,Elche CF,17,,
Vinícius Júnior,Celta de Vigo,8,Celta de Vigo,8,,
Vinícius Júnior,SD Eibar,20,SD Eibar,20,,1
Vinícius Júnior,FC Barcelona,3,FC Barcelona,3,,
Vinícius Júnior,Getafe,15,Getafe,15,,
Vinícius Júnior,Cádiz CF,12,Cádiz CF,12,,1
Vinícius Júnior,Real Betis,6,Real Betis,6,,
Vinícius Júnior,CA Osasuna,11,CA Osasuna,11,,
Vinícius Júnior,Sevilla FC,4,Sevilla FC,4,,
Vinícius Júnior,Granada CF,9,Granada CF,9,,
Vinícius Júnior,Athletic,10,Athletic,10,,
Vinícius Júnior,Villarreal,7,Villarreal,7,,
Antonio Puertas,Athletic,10,Athletic,10,,
Antonio Puertas,Alavés,16,Alavés,16,,
Antonio Puertas,Atlético Madrid,1,Atlético Madrid,1,,
Antonio Puertas,Cádiz CF,12,Cádiz CF,12,,
Antonio Puertas,Sevilla FC,4,Sevilla FC,4,,
Antonio Puertas,Getafe,15,Getafe,15,,
Antonio Puertas,Levante,14,Levante,14,,
Antonio Puertas,Celta de Vigo,8,Celta de Vigo,8,,
Antonio Puertas,SD Huesca,18,SD Huesca,18,,1
Antonio Puertas,Elche CF,17,Elche CF,17,,
Antonio Puertas,Real Betis,6,Real Betis,6,,
Antonio Puertas,Real Madrid,2,Real Madrid,2,,
Antonio Puertas,Valencia,13,Valencia,13,,
Antonio Puertas,SD Eibar,20,SD Eibar,20,,
Antonio Puertas,FC Barcelona,3,FC Barcelona,3,,
Antonio Puertas,CA Osasuna,11,CA Osasuna,11,,
Antonio Puertas,Villarreal,7,Villarreal,7,,
Antonio Puertas,CA Osasuna,11,CA Osasuna,11,,
Antonio Puertas,Celta de Vigo,8,Celta de Vigo,8,,
Antonio Puertas,Levante,14,Levante,14,,1
Antonio Puertas,Atlético Madrid,1,Atlético Madrid,1,,
Antonio Puertas,SD Huesca,18,SD Huesca,18,,
Antonio Puertas,Elche CF,17,Elche CF,17,1,
Antonio Puertas,Athletic,10,Athletic,10,,1
Antonio Puertas,Real Sociedad,5,Real Sociedad,5,,
Antonio Puertas,Valencia,13,Valencia,13,,
Antonio Puertas,Villarreal,7,Villarreal,7,,
Antonio Puertas,Real Valladolid,19,Real Valladolid,19,,1
Antonio Puertas,SD Eibar,20,SD Eibar,20,1,1
Antonio Puertas,Sevilla FC,4,Sevilla FC,4,,
Antonio Puertas,Cádiz CF,12,Cádiz CF,12,,
Antonio Puertas,Real Betis,6,Real Betis,6,,
Antonio Puertas,Real Madrid,2,Real Madrid,2,,
Antonio Puertas,Alavés,16,Alavés,16,1,
Antonio Puertas,Getafe,15,Getafe,15,,
Frenkie de Jong,Villarreal,7,Villarreal,7,,
Frenkie de Jong,Celta de Vigo,8,Celta de Vigo,8,,
Frenkie de Jong,Sevilla FC,4,Sevilla FC,4,,
Frenkie de Jong,Getafe,15,Getafe,15,,
Frenkie de Jong,Real Madrid,2,Real Madrid,2,,
Frenkie de Jong,Alavés,16,Alavés,16,,
Frenkie de Jong,Real Betis,6,Real Betis,6,,
Frenkie de Jong,Atlético Madrid,1,Atlético Madrid,1,,
Frenkie de Jong,CA Osasuna,11,CA Osasuna,11,,
Frenkie de Jong,Cádiz CF,12,Cádiz CF,12,,
Frenkie de Jong,Levante,14,Levante,14,,1
Frenkie de Jong,Real Sociedad,5,Real Sociedad,5,1,
Frenkie de Jong,Valencia,13,Valencia,13,,
Frenkie de Jong,Real Valladolid,19,Real Valladolid,19,,
Frenkie de Jong,SD Eibar,20,SD Eibar,20,,
Frenkie de Jong,SD Huesca,18,SD Huesca,18,1,
Frenkie de Jong,Athletic,10,Athletic,10,,1
Frenkie de Jong,Granada CF,9,Granada CF,9,,
Frenkie de Jong,Elche CF,17,Elche CF,17,1,1
Frenkie de Jong,Athletic,10,Athletic,10,,
Frenkie de Jong,Real Betis,6,Real Betis,6,,
Frenkie de Jong,Alavés,16,Alavés,16,,
Frenkie de Jong,Cádiz CF,12,Cádiz CF,12,,
Frenkie de Jong,Elche CF,17,Elche CF,17,,1
Frenkie de Jong,Sevilla FC,4,Sevilla FC,4,,
Frenkie de Jong,CA Osasuna,11,CA Osasuna,11,,
Frenkie de Jong,SD Huesca,18,SD Huesca,18,,
Frenkie de Jong,Real Sociedad,5,Real Sociedad,5,,
Frenkie de Jong,Real Valladolid,19,Real Valladolid,19,,
Frenkie de Jong,Real Madrid,2,Real Madrid,2,,
Frenkie de Jong,Getafe,15,Getafe,15,,
Frenkie de Jong,Villarreal,7,Villarreal,7,,
Frenkie de Jong,Granada CF,9,Granada CF,9,,
Frenkie de Jong,Valencia,13,Valencia,13,,
Frenkie de Jong,Atlético Madrid,1,Atlético Madrid,1,,
Frenkie de Jong,Levante,14,Levante,14,,
Frenkie de Jong,SD Eibar,20,SD Eibar,20,,
Suso,Cádiz CF,12,Cádiz CF,12,,
Suso,Levante,14,Levante,14,,
Suso,FC Barcelona,3,FC Barcelona,3,,
Suso,Granada CF,9,Granada CF,9,,
Suso,SD Eibar,20,SD Eibar,20,,
Suso,Real Madrid,2,Real Madrid,2,,
Suso,Getafe,15,Getafe,15,,
Suso,Real Valladolid,19,Real Valladolid,19,,
Suso,Valencia,13,Valencia,13,1,
Suso,Villarreal,7,Villarreal,7,,
Suso,Real Betis,6,Real Betis,6,1,
Suso,Real Sociedad,5,Real Sociedad,5,,
Suso,Atlético Madrid,1,Atlético Madrid,1,,
Suso,Alavés,16,Alavés,16,1,
Suso,Cádiz CF,12,Cádiz CF,12,,1
Suso,SD Eibar,20,SD Eibar,20,,
Suso,Getafe,15,Getafe,15,,
Suso,SD Huesca,18,SD Huesca,18,,
Suso,CA Osasuna,11,CA Osasuna,11,,
Suso,FC Barcelona,3,FC Barcelona,3,,
Suso,Elche CF,17,Elche CF,17,,
Suso,Real Betis,6,Real Betis,6,,
Suso,Elche CF,17,Elche CF,17,,1
Suso,Real Valladolid,19,Real Valladolid,19,,
Suso,Atlético Madrid,1,Atlético Madrid,1,,
Suso,Celta de Vigo,8,Celta de Vigo,8,,1
Suso,Real Sociedad,5,Real Sociedad,5,,
Suso,Levante,14,Levante,14,,1
Suso,Granada CF,9,Granada CF,9,,
Suso,Athletic,10,Athletic,10,,
Suso,Real Madrid,2,Real Madrid,2,,
Suso,Valencia,13,Valencia,13,,
Suso,Villarreal,7,Villarreal,7,,
Suso,Alavés,16,Alavés,16,,
Fernando Reges,Levante,14,Levante,14,,
Fernando Reges,FC Barcelona,3,FC Barcelona,3,,
Fernando Reges,Granada CF,9,Granada CF,9,,
Fernando Reges,Athletic,10,Athletic,10,,
Fernando Reges,CA Osasuna,11,CA Osasuna,11,,
Fernando Reges,Celta de Vigo,8,Celta de Vigo,8,,1
Fernando Reges,SD Huesca,18,SD Huesca,18,,
Fernando Reges,Real Madrid,2,Real Madrid,2,,
Fernando Reges,Getafe,15,Getafe,15,,
Fernando Reges,Real Valladolid,19,Real Valladolid,19,,
Fernando Reges,Valencia,13,Valencia,13,,
Fernando Reges,Villarreal,7,Villarreal,7,,
Fernando Reges,Real Sociedad,5,Real Sociedad,5,,1
Fernando Reges,Atlético Madrid,1,Atlético Madrid,1,,
Fernando Reges,Alavés,16,Alavés,16,,
Fernando Reges,Cádiz CF,12,Cádiz CF,12,,
Fernando Reges,SD Eibar,20,SD Eibar,20,,
Fernando Reges,Getafe,15,Getafe,15,,1
Fernando Reges,SD Huesca,18,SD Huesca,18,,
Fernando Reges,CA Osasuna,11,CA Osasuna,11,,
Fernando Reges,FC Barcelona,3,FC Barcelona,3,,
